ID;site_abbreviation;zone_geo;nouvelle_categorie;fonction_nom;obj_nom;obj_inv;obj_nmi;obj_NR;obj_typologie;materiau_nom;obj_remarque;phase_date_debut;phase_date_fin;phase_num;province_nom;us_nom;typo_ER;quartier_nom;typeUS_nom;batiment_nom;type_espace_nom
1044;GAZODUC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;agrafe;M-21056-2016/226-110;1;1;;fer;;100;200;462;Germanie;US 203;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1045;GAZODUC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;scellement;M-21056-2016/226-111;1;1;;plomb;;100;200;462;Germanie;US 203;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1046;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21056-2016/226-113;1;5;;fer;;100;200;462;Germanie;US 205;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1047;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21056-2016/226-115;1;3;;fer;;100;200;462;Germanie;US 205;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1048;GAZODUC;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21056-2016/226-119;2;2;;alliage cuivreux;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1049;GAZODUC;Gaule du Centre-est;ameublement;ameublement;rivet;M-21056-2016/226-120;1;1;;alliage cuivreux;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1050;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;cabochon ?;M-21056-2016/226-121;3;3;;alliage cuivreux;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1051;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;rabot ?;M-21056-2016/226-122;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1052;GAZODUC;Gaule du Centre-est;harnachement;harnachement;applique de harnais;M-21056-2016/226-123;2;2;;alliage cuivreux;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1053;GAZODUC;Gaule du Centre-est;divers;divers;anneau;M-21056-2016/226-124;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1054;GAZODUC;Gaule du Centre-est;ameublement;ameublement;rivet;M-21056-2016/226-125;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1055;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21056-2016/226-128;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1056;GAZODUC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;agrafe;M-21056-2016/226-130;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1057;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21056-2016/226-131;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1058;GAZODUC;Gaule du Centre-est;indéterminé;stockage;anse de seau ?;M-21056-2016/226-132;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1059;GAZODUC;Gaule du Centre-est;ameublement;ameublement;garniture de coffret;M-21056-2016/226-133;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1060;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21056-2016/226-136;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1061;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21056-2016/226-137;1;1;;fer;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1062;GAZODUC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21056-2016/226-26;1;1;"Rütti 1991, type AR 2.1/2.2 ; Isings 1957, type 3a/b";verre;;100;200;462;Germanie;US 209;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1063;GAZODUC;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21056-2016/226-144;1;44;;fer;;100;200;462;Germanie;US 220;ER3;pars rustica;remblai;NULL;type d'espace indéterminé
1064;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-182;1;1;;fer;;100;200;462;Germanie;US 220;ER3;pars rustica;remblai;NULL;type d'espace indéterminé
1065;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;ferrure;M-21056-2016/226-149;4;4;;fer;;100;200;462;Germanie;US 232;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1066;GAZODUC;Gaule du Centre-est;outil;travail du bois;scie;M-21056-2016/226-150;1;1;;fer;;100;200;462;Germanie;US 232;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1067;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;alène ?;M-21056-2016/226-166;1;1;;fer;;100;200;462;Germanie;US 264;ER3;pars rustica;comblement de puits;NULL;puits
1068;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-174;1;1;;fer;;100;200;462;Germanie;US 196;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1069;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-177;1;1;;fer;;100;200;462;Germanie;US 205;ER3;pars rustica;type indéterminé;NULL;type d'espace indéterminé
1070;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-184;3;3;;fer;;100;200;462;Germanie;US 274;ER3;pars rustica;comblement de puits;NULL;puits
1071;GAZODUC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;vitre;sans inv.;1;1;;verre;;100;200;462;Germanie;US 38;ER3;pars rustica;comblement du trou de poteau;NULL;type d'espace indéterminé
1072;GAZODUC;Gaule du Centre-est;récipient à boire;boisson;gobelet;V-21056-2016/226-36;1;39;"Rütti 1991, type AR 98.1 ; Isings 1957, type 85b";verre;;100;200;462;Germanie;US 285;ER3;pars rustica;comblement de puits;NULL;puits
1073;GAZODUC;Gaule du Centre-est;récipient à boire;boisson;gobelet;V-21056-2015/147-01;1;1;"Rütti 1991, type AR 98.1 ; Isings 1957, type 85b";verre;;100;200;462;Germanie;US 115;ER3;pars rustica;comblement de la tranchée de récupération d'un mur;NULL;type d'espace indéterminé
1074;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21056-2016/226-138;1;1;;alliage cuivreux;;-27;200;463;Germanie;US 210;ER3;pars rustica;type indéterminé;NULL;type d'espace indéterminé
1075;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-180;2;2;;fer;;-27;200;463;Germanie;US 210;ER3;pars rustica;type indéterminé;NULL;type d'espace indéterminé
1076;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-172;8;8;;fer;;-27;200;463;Germanie;US 190;ER3;pars rustica;niveau de sol;NULL;type d'espace indéterminé
1077;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-179;10;10;;fer;;-27;200;463;Germanie;US 209;ER3;pars rustica;type indéterminé;NULL;type d'espace indéterminé
1078;GAZODUC;Gaule du Centre-est;divers;divers;anneau;M-21056-2016/226-49;1;1;;fer;;70;200;464;Germanie;US 126;ER3;pars rustica;comblement de la tranchée de récupération d'un mur;NULL;type d'espace indéterminé
1079;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21056-2016/226-50;1;1;;fer;;70;200;464;Germanie;US 126;ER3;pars rustica;comblement de la tranchée de récupération d'un mur;NULL;type d'espace indéterminé
1080;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21056-2016/226-96;1;3;;alliage cuivreux;;70;200;464;Germanie;US 199;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1081;GAZODUC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21056-2016/226-176;6;6;;fer;;70;200;464;Germanie;US 199;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1082;GAZODUC;Gaule du Centre-est;travail du textile;travail du textile;forces;M-21056-2016/226-53;1;1;;fer;;-27;284;465;Germanie;US 136;ER3;pars rustica;niveau d'occupation;NULL;type d'espace indéterminé
1083;GAZODUC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;V-21056-2015-147-0015;1;1;;verre;;0;0;466;Germanie;US 174;ER3;pars rustica;comblement du trou de poteau;NULL;type d'espace indéterminé
1084;GAZODUC;Gaule du Centre-est;épingle;parure, vêtement;épingle;OS-2156-2015-147-0002;1;1;;os;;0;0;466;Germanie;diagnostic;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1085;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;coulure;M-21056-2016/226-7;1;1;;plomb;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1086;GAZODUC;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21056-2016/226-8;1;1;;fer;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1087;GAZODUC;Gaule du Centre-est;épingle;parure, vêtement;épingle;M-21056-2016/226-9;1;1;;alliage cuivreux;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1088;GAZODUC;Gaule du Centre-est;indéterminé;indéterminé;coulure;M-21056-2016/226-11;1;1;;plomb;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1089;GAZODUC;Gaule du Centre-est;ameublement;ameublement;applique;M-21056-2016/226-13;2;2;;alliage cuivreux;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1090;GAZODUC;Gaule du Centre-est;divers;divers;garniture;M-21056-2016/226-16;1;1;;fer;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1091;GAZODUC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;scellement;M-21056-2016/226-17;1;1;;plomb;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1092;GAZODUC;Gaule du Centre-est;élément de jeu;jeu, comptage;pion;V-21056-2016/226-38;1;1;;verre;;0;0;467;Germanie;hors structure;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
1093;QUE;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21/515-2012/335-42;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 182;ER2;habitat rural;comblement du fossé;NULL;enclos
1094;QUE;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21/515-2012/335-43;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 182;ER2;habitat rural;comblement du fossé;NULL;enclos
1095;QUE;Gaule du Centre-est;travail du métal;travail du métal;lingot;M-21/515-2012/335-44;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 182;ER2;habitat rural;comblement du fossé;NULL;enclos
1096;QUE;Gaule du Centre-est;indéterminé;indéterminé;boucle de courroie ?;M-21/515-2012/335-47;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 182;ER2;habitat rural;comblement du fossé;NULL;enclos
1097;QUE;Gaule du Centre-est;agriculture, élevage;terrassement;dent de râteau;M-21/515-2012/335-175;1;1;;fer;;-30;20;608;Germanie;US 182;ER2;habitat rural;comblement du fossé;NULL;enclos
1098;QUE;Gaule du Centre-est;indéterminé;indéterminé;cylindre;M-21/515-2012/335-61;1;1;;fer;;-30;20;608;Germanie;US 142;ER2;habitat rural;niveau d'occupation;NULL;type d'espace indéterminé
1099;QUE;Gaule du Centre-est;indéterminé;indéterminé;pièce de char ?;M-21/515-2012/335-71;1;1;;fer;;-30;20;608;Germanie;US 183;ER2;habitat rural;comblement du fossé;NULL;enclos
1100;QUE;Gaule du Centre-est;indéterminé;indéterminé;pièce de char ?;M-21/515-2012/335-71;1;1;;fer;;-30;20;608;Germanie;US 183;ER2;habitat rural;comblement du fossé;NULL;enclos
1101;QUE;Gaule du Centre-est;huisserie charpente;huisserie, charpente;agrafe architecturale;M-21/515-2012/335-122;1;1;;fer;;-30;20;608;Germanie;US 183;ER2;habitat rural;comblement du fossé;NULL;enclos
1102;QUE;Gaule du Centre-est;divers;divers;maillon;M-21/515-2012/335-74;1;1;;fer;;-30;20;608;Germanie;US 12;ER2;habitat rural;comblement du fossé;NULL;enclos
1103;QUE;Gaule du Centre-est;indéterminé;indéterminé;clou de chaussure ?;M-21/515-2012/335-90;1;1;;fer;;-30;20;608;Germanie;US 12;ER2;habitat rural;comblement du fossé;NULL;enclos
1104;QUE;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21/515-2012/335-164;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 12;ER2;habitat rural;comblement du fossé;NULL;enclos
1105;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_01;1;3;;verre;;-30;20;608;Germanie;US 12;ER2;habitat rural;comblement du fossé;NULL;enclos
1106;QUE;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21/515-2012/335-157;1;1;;alliage cuivreux;;-30;20;608;Germanie;US 161;ER2;habitat rural;comblement du fossé;NULL;enclos
1107;QUE;Gaule du Centre-est;travail du bois;travail du bois;gouge;M-21/515-2012/335-167;1;1;;fer;;-30;20;608;Germanie;US 143;ER2;habitat rural;comblement du fossé;NULL;enclos
1108;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_12;1;1;;verre;;-30;20;608;Germanie;US 143;ER2;habitat rural;comblement du fossé;NULL;enclos
1109;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_02;1;1;;verre;;-30;20;608;Germanie;US 38;ER2;habitat rural;comblement du fossé;NULL;enclos
1110;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_11;1;1;;verre;;-30;20;608;Germanie;US 136;ER2;habitat rural;comblement du fossé;NULL;enclos
1111;QUE;Gaule du Centre-est;indéterminé;indéterminé;instrument de toilette ?;M-21/515-2012/335-37;1;1;;alliage cuivreux;;1;50;609;Germanie;US 96;ER2;habitat rural;niveau de démolition;QUE_bâtiment 1;triclinium
1112;QUE;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21/515-2012/335-140;2;2;;fer;;1;50;609;Germanie;US 96;ER2;habitat rural;niveau de démolition;QUE_bâtiment 1;triclinium
1113;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_08;1;1;;verre;;1;50;609;Germanie;US 96;ER2;habitat rural;niveau de démolition;QUE_bâtiment 1;triclinium
1114;QUE;Gaule du Centre-est;ustensile de table ou de cuisine;vaisselle;cuiller;M-21/515-2012/335-38;1;1;;alliage cuivreux;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1115;QUE;Gaule du Centre-est;travail du textile;travail du textile;chute;M-21/515-2012/335-80;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1116;QUE;Gaule du Centre-est;travail du textile;travail du textile;chute;M-21/515-2012/335-81;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1117;QUE;Gaule du Centre-est;travail du textile;travail du textile;chute;M-21/515-2012/335-82;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1118;QUE;Gaule du Centre-est;indéterminé;indéterminé;chute ?;M-21/515-2012/335-83;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1119;QUE;Gaule du Centre-est;indéterminé;indéterminé;coulure;M-21/515-2012/335-84;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1120;QUE;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21/515-2012/335-85;1;1;;plomb;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1121;QUE;Gaule du Centre-est;instrument écriture sur cire;écriture;couvercle de boîte à sceau;M-21/515-2012/335-158;1;1;;alliage cuivreux;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1122;QUE;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21/515-2012/335-161;1;1;;argent;;1;50;609;Germanie;US 25/181;ER2;habitat rural;comblement de la mare;NULL;mare
1123;QUE;Gaule du Centre-est;travail du métal;travail du métal;lingot;M-21/515-2012/335-45;1;1;;alliage cuivreux;;1;50;609;Germanie;US 25;ER2;habitat rural;comblement de la mare;NULL;mare
1124;QUE;Gaule du Centre-est;indéterminé;indéterminé;coulure;M-21/515-2012/335-48;1;1;;alliage cuivreux;;1;50;609;Germanie;US 25;ER2;habitat rural;comblement de la mare;NULL;mare
1125;QUE;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-21/515-2012/335-116;1;1;;alliage cuivreux;;1;50;609;Germanie;US 25;ER2;habitat rural;comblement de la mare;NULL;mare
1126;QUE;Gaule du Centre-est;outil;travail du bois;herminette;M-21/515-2012/335-179;1;1;;fer;;1;50;609;Germanie;US 25;ER2;habitat rural;comblement de la mare;NULL;mare
1127;QUE;Gaule du Centre-est;ustensile pour la boisson;boisson;manche de passoire;M-21/515-2012/335-49;1;1;;alliage cuivreux;;1;50;609;Germanie;US 110;ER2;habitat rural;comblement de la cave;QUE_bâtiment 1;cave
1128;QUE;Gaule du Centre-est;indéterminé;indéterminé;moraillon ?;M-21/515-2012/335-154;1;1;;fer;;1;50;609;Germanie;US 110;ER2;habitat rural;comblement de la cave;QUE_bâtiment 1;cave
1129;QUE;Gaule du Centre-est;miroir;toilette, hygiène;miroir;M-21/515-2012/335-51;1;1;;alliage cuivreux;;1;50;609;Germanie;US 181;ER2;habitat rural;comblement de la mare;NULL;mare
1130;QUE;Gaule du Centre-est;indéterminé;indéterminé;lest ?;M-21/515-2012/335-189;1;1;;plomb;;1;50;609;Germanie;US 181;ER2;habitat rural;comblement de la mare;NULL;mare
1131;QUE;Gaule du Centre-est;chasse, pêche;chasse, pêche;lest de filet;M-21/515-2012/335-190;1;1;;plomb;;1;50;609;Germanie;US 181;ER2;habitat rural;comblement de la mare;NULL;mare
1132;QUE;Gaule du Centre-est;indéterminé;indéterminé;chute de découpe ?;M-21/515-2012/335-190;1;1;;plomb;;1;50;609;Germanie;US 181;ER2;habitat rural;comblement de la mare;NULL;mare
1133;QUE;Gaule du Centre-est;travail du métal;travail du métal;scorie;V_21/515-2012/335_18;1;1;;fer;;1;50;609;Germanie;US 181;ER2;habitat rural;comblement de la mare;NULL;mare
1134;QUE;Gaule du Centre-est;équipement équestre et bovin;équipement équestre et bovin;fer à cheval;M-21/515-2012/335-53;1;1;;fer;;1;50;609;Germanie;US 120;ER2;habitat rural;dépôt indéterminé;NULL;zone d'extraction
1135;QUE;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21/515-2012/335-93;1;1;;fer;;1;50;609;Germanie;US 120;ER2;habitat rural;dépôt indéterminé;NULL;zone d'extraction
1136;QUE;Gaule du Centre-est;indéterminé;indéterminé;coulure ?;M-21/515-2012/335-191;1;1;;plomb;;1;50;609;Germanie;US 120;ER2;habitat rural;dépôt indéterminé;NULL;zone d'extraction
1137;QUE;Gaule du Centre-est;indéterminé;indéterminé;chute ?;M-21/515-2012/335-54;1;1;;fer;;1;50;609;Germanie;US 109;ER2;habitat rural;niveau de démolition;QUE_bâtiment 1;cave
1138;QUE;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V_21/515-2012/335_09;1;2;;verre;;1;50;609;Germanie;US 109;ER2;habitat rural;niveau de démolition;QUE_bâtiment 1;cave
