ID;tombe;site;province;zone_geo;amphore;monnaie;lampe;armement;parure;strigile;instrument de toilette;miroir;vaisselle métallique;vaisselle en verre;matériaux précieux;char;lit funéraire;instrument écriture;quantité objet;tombe_multiple;sexe defunt;classe age defunt;date_debut;date_fin
565;SEPTD_grab 54;SEPTD;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte;100;135
566;SEPTD_grab 60;SEPTD;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;100;135
567;SEPTD_grab 62;SEPTD;Germanie;Gaule du nord;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;100;135
568;SEPTD_grab 69;SEPTD;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;70;100
569;SEPTD_grab 7;SEPTD;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte;135;175
570;SEPTD_grab 70;SEPTD;Germanie;Gaule du nord;0;0;1;0;4;0;0;0;0;0;0;0;0;0;7;non;indéterminé;indéterminé;100;135
571;SEPTD_grab 77;SEPTD;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;100;135
572;SEPTD_grab 8;SEPTD;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte mature;135;175
573;SEPTD_grab 83;SEPTD;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;100;135
574;SEPTD_grab 84;SEPTD;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;13;non;masculin;jeune adulte;70;100
575;SEPTD_grab 88;SEPTD;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;100;135
576;SEPTD_grab 90;SEPTD;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;135;175
577;SPTC_fosse B;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;non;non étudié;non étudié;60;100
578;SPTC_tombe 1;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;non;féminin;adulte mature;70;150
579;SPTC_tombe 100;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;non;non étudié;non étudié;15;100
580;SPTC_tombe 102;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;masculin;adulte;60;100
581;SPTC_tombe 104;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;1;0;2;0;0;0;0;8;non;masculin;adulte;70;150
582;SPTC_tombe 105;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;0;0;0;0;0;21;non;non étudié;non étudié;140;200
583;SPTC_tombe 107;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;5;0;0;0;0;0;0;1;0;0;0;0;9;non;indéterminé;adulte;100;150
584;SPTC_tombe 108;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;oui;indéterminé;infans I ou II + adulte;70;150
585;SPTC_tombe 11;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;non;indéterminé;jeune adulte ou adulte mature;15;100
586;SPTC_tombe 114;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;non;masculin;adulte;70;150
587;SPTC_tombe 116;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;masculin;adulte;70;200
588;SPTC_tombe 117;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;non;masculin;adulte;70;200
589;SPTC_tombe 121;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;1;199
590;SPTC_tombe 123;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;8;17;non;indéterminé;adulte;60;100
591;SPTC_tombe 125;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;3;0;0;0;1;25;non;féminin;jeune adulte;70;150
592;SPTC_tombe 127;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;1;0;0;0;12;oui;non étudié + indéterminé;non étudié + adulte;60;100
593;SPTC_tombe 13;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;60;100
594;SPTC_tombe 132;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;70;200
595;SPTC_tombe 133;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;2;0;0;0;0;17;non;féminin;adulte;60;100
596;SPTC_tombe 135 I, II, III;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;70;200
597;SPTC_tombe 136;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;4;1;0;0;0;16;non;non étudié;non étudié;70;150
598;SPTC_tombe 136bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;6;0;0;0;0;36;non;non étudié;non étudié;70;150
599;SPTC_tombe 137;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;2;0;0;0;0;24;non;non étudié;non étudié;100;150
600;SPTC_tombe 138;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;140;200
601;SPTC_tombe 139;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;non étudié;non étudié;70;200
602;SPTC_tombe 14;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;non;indéterminé;indéterminé;15;70
603;SPTC_tombe 140;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;non;indéterminé;adulte;100;150
604;SPTC_tombe 141;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5;non;non étudié;non étudié;70;150
605;SPTC_tombe 145;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;26;non;indéterminé;infans I ou II;60;100
606;SPTC_tombe 146;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;1;0;0;0;1;19;non;indéterminé;adulte;60;100
607;SPTC_tombe 15;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;2;0;0;0;0;16;non;indéterminé;adulte mature;60;100
608;SPTC_tombe 150;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;55;non;non étudié;non étudié;140;200
609;SPTC_tombe 151;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;10;non;non étudié;non étudié;70;150
610;SPTC_tombe 155;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;150
611;SPTC_tombe 159;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;masculin;adulte mature;140;200
612;SPTC_tombe 16;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;non;indéterminé;adulte;60;100
613;SPTC_tombe 163;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;non;masculin;adulte mature;100;200
614;SPTC_tombe 164;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;1;0;5;0;0;0;0;32;non;indéterminé;adulte;15;70
615;SPTC_tombe 165;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;0;0;0;0;0;10;non;non étudié;non étudié;100;200
616;SPTC_tombe 166;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;non;non étudié;non étudié;15;70
617;SPTC_tombe 17;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;2;0;0;0;0;0;0;2;0;0;0;0;8;oui;indéterminé;infans I + adulte;60;100
618;SPTC_tombe 170;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;140;200
619;SPTC_tombe 173;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;non;non étudié;non étudié;60;100
620;SPTC_tombe 174;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;non étudié;non étudié;1;199
621;SPTC_tombe 175;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;non;indéterminé;adulte;70;200
622;SPTC_tombe 176;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;2;0;0;0;0;21;oui;non étudié;non étudié;15;70
623;SPTC_tombe 177;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;150
624;SPTC_tombe 180;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;non;masculin;jeune adulte ou adulte mature;70;150
625;SPTC_tombe 182;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;140;200
626;SPTC_tombe 184;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;non;non étudié;non étudié;15;70
627;SPTC_tombe 186;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;non;non étudié;non étudié;15;70
628;SPTC_tombe 19;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;1;0;14;non;indéterminé;jeune adulte;15;70
629;SPTC_tombe 193;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;19;non;non étudié;non étudié;70;150
630;SPTC_tombe 194;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;non;non étudié;non étudié;60;100
631;SPTC_tombe 195;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;non;non étudié;non étudié;60;100
632;SPTC_tombe 197;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;1;0;0;0;0;12;non;non étudié;non étudié;15;70
633;SPTC_tombe 20;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;15;70
634;SPTC_tombe 207;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;33;non;non étudié;non étudié;100;150
635;SPTC_tombe 209;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;2;0;0;0;0;0;0;1;0;0;0;0;85;non;non étudié;non étudié;60;100
636;SPTC_tombe 21;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;0;0;2;0;5;non;indéterminé;adulte ?;60;100
637;SPTC_tombe 210;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;200
638;SPTC_tombe 211;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;0;0;0;0;0;15;non;indéterminé;adulte;100;150
639;SPTC_tombe 213;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;non;féminin;jeune adulte ou adulte mature;100;150
640;SPTC_tombe 215;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;1;0;0;0;0;17;non;indéterminé;adulte;100;150
641;SPTC_tombe 216;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;60;100
642;SPTC_tombe 218;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;non;non étudié;non étudié;15;70
643;SPTC_tombe 22;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;non;indéterminé;adulte;60;100
644;SPTC_tombe 228;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6;non;non étudié;non étudié;60;100
645;SPTC_tombe 231;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;60;100
646;SPTC_tombe 240;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;150
647;SPTC_tombe 243;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;1;0;0;0;18;non;non étudié;non étudié;100;200
648;SPTC_tombe 244;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;4;0;0;0;0;20;non;non étudié;non étudié;60;100
649;SPTC_tombe 245;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;140;200
650;SPTC_tombe 246;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;2;0;0;0;0;8;non;non étudié;non étudié;70;150
651;SPTC_tombe 247;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;1;0;0;0;0;12;non;non étudié;non étudié;70;150
652;SPTC_tombe 25;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;non;indéterminé;jeune adulte;15;70
653;SPTC_tombe 252;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;non;non étudié;non étudié;15;100
654;SPTC_tombe 257;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;140;200
655;SPTC_tombe 258;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;1;0;0;0;1;0;0;0;5;26;non;non étudié;non étudié;100;150
656;SPTC_tombe 259;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6;non;non étudié;non étudié;100;150
657;SPTC_tombe 260;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;2;0;0;0;0;21;non;non étudié;non étudié;70;150
658;SPTC_tombe 262;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16;non;non étudié;non étudié;70;150
659;SPTC_tombe 268;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;30;non;non étudié;non étudié;60;100
660;SPTC_tombe 269;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5;non;non étudié;non étudié;70;150
661;SPTC_tombe 27;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25;non;indéterminé;jeune adulte;15;70
662;SPTC_tombe 270;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;non;indéterminé;adulte mature;70;150
663;SPTC_tombe 272;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;non;non étudié;non étudié;100;150
664;SPTC_tombe 275;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;146;non;masculin;adulte;70;150
665;SPTC_tombe 276;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;32;non;non étudié;non étudié;70;200
666;SPTC_tombe 277;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;29;non;non étudié;non étudié;60;100
667;SPTC_tombe 277bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;20;non;non étudié;non étudié;60;100
668;SPTC_tombe 278;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;non;non étudié;non étudié;15;70
669;SPTC_tombe 280;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;3;0;0;0;2;39;non;non étudié;non étudié;70;150
670;SPTC_tombe 281;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;non étudié;non étudié;70;150
671;SPTC_tombe 283;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;non étudié;non étudié;70;200
672;SPTC_tombe 285;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;9;non;indéterminé;adulte ?;15;70
673;SPTC_tombe 286;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;non;non étudié;non étudié;60;100
674;SPTC_tombe 29;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;15;100
675;SPTC_tombe 3;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;masculin;adulte;70;150
676;SPTC_tombe 31;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;2;0;0;0;0;10;non;indéterminé;adulte;60;100
677;SPTC_tombe 32;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;4;0;0;0;0;30;oui;indéterminé;jeune adulte + adulte;60;100
678;SPTC_tombe 35;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;non;indéterminé;infans I ou II;15;100
679;SPTC_tombe 39;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;non;indéterminé;adulte;15;70
680;SPTC_tombe 39bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;70;150
681;SPTC_tombe 4;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;non;non étudié;non étudié;15;100
682;SPTC_tombe 40;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;23;non;indéterminé;adulte;60;100
683;SPTC_tombe 42;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;1;0;2;0;0;0;0;17;non;indéterminé;adulte mature;15;100
684;SPTC_tombe 43;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;non;indéterminé;adulte mature;60;100
685;SPTC_tombe 44;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;non;indéterminé;adulte;15;70
686;SPTC_tombe 45;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;3;0;0;0;1;23;non;non étudié;non étudié;15;70
687;SPTC_tombe 46bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte;70;200
688;SPTC_tombe 47;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;non;indéterminé;adulte;15;100
689;SPTC_tombe 51;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;non;indéterminé;adulte mature;15;70
690;SPTC_tombe 53;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16;non;indéterminé;infans II;70;200
691;SPTC_tombe 53bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;150
692;SPTC_tombe 55;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;jeune adulte;70;150
693;SPTC_tombe 56;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;non;indéterminé;adulte;70;150
694;SPTC_tombe 56bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;12;non;non étudié;non étudié;70;200
695;SPTC_tombe 58 I;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;non;masculin;adulte;140;200
696;SPTC_tombe 59;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;non étudié;non étudié;60;100
697;SPTC_tombe 61;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;0;0;0;0;0;10;non;non étudié;non étudié;60;100
698;SPTC_tombe 62;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;indéterminé;adulte;60;100
699;SPTC_tombe 63bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;100;150
700;SPTC_tombe 64;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;70;150
701;SPTC_tombe 65;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;masculin;jeune adulte;70;200
702;SPTC_tombe 66;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;70;150
703;SPTC_tombe 68;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;21;non;indéterminé;adulte;60;100
704;SPTC_tombe 69;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;masculin;adulte mature;70;200
705;SPTC_tombe 7;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;5;1;0;0;0;39;non;indéterminé;jeune adulte;15;70
706;SPTC_tombe 70;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;non;indéterminé;adulte mature;15;70
707;SPTC_tombe 75;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte ?;70;200
708;SPTC_tombe 76;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;8;non;indéterminé;adulte mature;60;100
709;SPTC_tombe 77;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte mature;15;100
710;SPTC_tombe 78;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;70;200
711;SPTC_tombe 79;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;non;non étudié;non étudié;60;100
712;SPTC_tombe 81;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;non;masculin;jeune adulte;60;100
713;SPTC_tombe 82;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;non;indéterminé;infans II;60;100
714;SPTC_tombe 84 bis;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;non étudié;non étudié;60;100
715;SPTC_tombe 85;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;jeune adulte;15;100
716;SPTC_tombe 88;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;non;masculin;adulte mature;15;70
717;SPTC_tombe 9;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;non;indéterminé;adulte mature;15;70
718;SPTC_tombe 90 I;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;non;masculin;adulte;140;200
719;SPTC_tombe 90 II;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;non;féminin;adulte;140;200
720;SPTC_tombe 93;SPTC;Gaule Narbonnaise;Gaule du sud;0;1;2;0;0;0;0;0;0;1;0;0;0;0;5;non;indéterminé;jeune adulte;140;200
721;SPTC_tombe 97;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;non;féminin;adulte;100;200
722;SPTC_tombe 98;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;4;0;0;0;0;7;non;indéterminé;indéterminé;70;150
723;SPTC_tombe 99;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;non;non étudié;non étudié;15;70
724;SPTC_tombe C3;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;non étudié;non étudié;15;100
725;SPTC_tombe C5;SPTC;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;non;non étudié;non étudié;60;100
726;STGRRFUN_F. 21288;STGRRFUN;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;oui;indéterminé;indéterminé;1;130
727;STGRRFUN_F. 21307;STGRRFUN;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;oui;masculin + masculin;adulte + adulte;1;130
728;STGRRFUN_F. 21308;STGRRFUN;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;non;masculin;adulte;1;130
