ID;site_abbreviation;fonction_nom;obj_nom;nouvelle_categorie;obj_nmi;materiau_nom;depot_nom;obj_remarque;typeSep_nom;defunt_genre;defunt_age;defunt_classe_age;phase_date_debut;phase_date_fin;province_nom;us_nom;obj_typologie;obj_longueur;obj_hauteur
7131;FEU;parure, vêtement;perle;perle;1;verre;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;45;90;Germanie;tombe 87;;;
7132;FEU;éclairage;lampe à huile;éclairage;1;terre cuite;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;45;90;Germanie;tombe 87;;;
7133;FEU;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;-30;-15;Germanie;tombe 134;;;
7134;FEU;parure, vêtement;fibule;fibule moyenne;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;-30;-15;Germanie;tombe 134;Feugère 1985, type 4a1a;;
7135;FEU;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;20;45;Germanie;tombe 194;;;
7136;FEU;parure, vêtement;fibule;grande fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;20;45;Germanie;tombe 194;Feugère 1985, type 19a2;;
7137;FEU;parure, vêtement;fibule;grande fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;20;45;Germanie;tombe 194;Feugère 1985, type 19a2;;
7138;FEU;architecture;agrafe architecturale;huisserie  charpente;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;féminin ?;20-40 ans;adulte;20;45;Germanie;tombe 194;;;
7139;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt primaire de mobilier;;bûcher en fosse;féminin ?;40-60 ans;adulte mature;135;175;Germanie;grab 8;;46;
7140;SEPTD;éclairage;chandelier;éclairage;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;féminin ?;40-60 ans;adulte mature;0;0;Germanie;grab 162;;25;
7141;SEPTD;divers;anneau;divers;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;masculin ?;20-40 ans;adulte;135;175;Germanie;grab 7;;;
7142;SEPTD;parure, vêtement;bouton;accessoire de costume;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;masculin ?;20-40 ans;adulte;135;175;Germanie;grab 7;;;
7143;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin ?;20-40 ans;adulte;100;135;Germanie;grab 54;;57;
7144;SEPTD;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;modalité de dépôt inconnue;;crémation secondaire à urne;masculin ?;20-40 ans;adulte;100;135;Germanie;grab 54;;;
7145;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt primaire de mobilier;;crémation de type indéterminé;masculin ?;20-40 ans;adulte;70;100;Germanie;grab 69;Feugère 1985, type 26c1a;42,4;
7146;SEPTD;parure, vêtement;bague à intaille;parure annulaire bague a intaille;1;fer;dépôt primaire de mobilier;;crémation secondaire à urne;masculin ?;20-40 ans;adulte;135;175;Germanie;grab 106;Guiraud 1989, type 2b;;
7147;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt primaire de mobilier;;crémation de type indéterminé;masculin ?;20-40 ans;adulte;100;135;Germanie;grab 199;Feugère 1985, type 27b1;28;
7148;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt primaire de mobilier;;crémation de type indéterminé;masculin ?;20-40 ans;adulte;100;135;Germanie;grab 199;Feugère 1985, type 27b1;27,9;
7149;SEPTD;parure, vêtement;fibule;fibule moyenne;1;fer;dépôt primaire de mobilier;;crémation de type indéterminé;masculin ?;20-40 ans;adulte;100;135;Germanie;grab 199;;55;
7150;FEU;parure, vêtement;fibule;fibule moyenne;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;masculin ?;20-40 ans;adulte;-30;20;Germanie;tombe 101;Feugère 1985, type 4c1;;
7151;FEU;guerre;boucle de ceinture;guerre;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;masculin ?;20-40 ans;adulte;-30;20;Germanie;tombe 101;;;
7152;FEU;exploitation forestière ou travail du bois;hache;outil;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;masculin ?;20-40 ans;adulte;-30;20;Germanie;tombe 101;;;
7153;SEPTD;parure, vêtement;bracelet;parure de bras;1;fer;dépôt primaire de mobilier;;crémation secondaire à urne;masculin ?;50-70 ans;adulte sénile;70;100;Germanie;grab 119;;;
7154;FEU;toilette, hygiène;rasoir;instrument de toilette;1;fer;dépôt secondaire de mobilier;;crémation secondaire indéterminée;masculin ?;50-70 ans;adulte sénile;45;90;Germanie;tombe 113;;108;
7155;SEPTD;écriture;stylet;intrument écriture sur cire;1;fer;dépôt primaire de mobilier;;crémation secondaire à urne;masculin;24-40 ans;adulte;135;175;Germanie;grab 1;;112;
7156;SEPTD;funéraire;urne;urne;1;verre;modalité de dépôt inconnue;;crémation secondaire à urne;masculin;20-70 ans;adulte;135;175;Germanie;grab 5;;;
7157;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation de type indéterminé;masculin;20-70 ans;adulte;100;135;Germanie;grab 39;Feugère 1985, type 26c3a;55;
7158;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation de type indéterminé;masculin;20-70 ans;adulte;100;135;Germanie;grab 39;Feugère 1985, type 26c3a;55,9;
7159;SEPTD;parure, vêtement;fibule;fibule moyenne;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;masculin;20-70 ans;adulte;100;135;Germanie;grab 39;;58;
7160;SEPTD;parure, vêtement;bague;parure annulaire bague et anneau;1;fer;dépôt primaire de mobilier;;crémation de type indéterminé;masculin;20-70 ans;adulte;100;135;Germanie;grab 39;;;
7161;SEPTD;instrument;couteau;couteau;1;fer;dépôt primaire de mobilier;;crémation de type indéterminé;masculin;20-70 ans;adulte;100;135;Germanie;grab 39;;act. 102;
7162;SEPTD;parure, vêtement;bague à intaille;parure annulaire bague a intaille;1;fer;dépôt primaire de mobilier;;crémation secondaire à urne;masculin;18-22 ans;jeune adulte;100;135;Germanie;grab 45;;;
7163;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt primaire de mobilier;;crémation secondaire à urne;masculin;18-22 ans;jeune adulte;100;135;Germanie;grab 45;Feugère 1985, type 25a;;
7164;SEPTD;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin;20-24 ans;jeune adulte;70;100;Germanie;grab 84;Böhme 32b;49;
7165;SEPTD;indéterminé;tôle;indéterminé;9;alliage cuivreux;dépôt primaire de mobilier;;crémation secondaire à urne;masculin;20-24 ans;jeune adulte;70;100;Germanie;grab 84;;;
7166;SEPTD;divers;anneau;divers;1;fer;modalité de dépôt inconnue;;crémation secondaire à urne;masculin;20-24 ans;jeune adulte;70;100;Germanie;grab 84;;;
7167;SEPTD;ameublement;poignée de coffret;ameublement;1;fer;modalité de dépôt inconnue;;crémation secondaire à urne;masculin;20-24 ans;jeune adulte;70;100;Germanie;grab 84;;160;
7168;SEPTD;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;modalité de dépôt inconnue;;crémation secondaire à urne;masculin;20-24 ans;jeune adulte;70;100;Germanie;grab 84;;;
7169;SEPTD;boisson;biberon;récipient à boire;1;terre cuite;dépôt secondaire de mobilier;;bûcher en fosse ?;masculin;30-50 ans;adulte mature;70;100;Germanie;grab 121;;;
7170;SEPTD;ameublement;clou décoratif;ameublement;1;alliage cuivreux;modalité de dépôt inconnue;;bûcher en fosse ?;masculin;30-50 ans;adulte mature;70;100;Germanie;grab 121;;;
7171;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin;40-60 ans;adulte mature;70;100;Germanie;grab 19;;19;
7172;SEPTD;stockage;bouteille;bouteille;1;verre;dépôt secondaire de mobilier;;crémation de type indéterminé;masculin;40-60 ans;adulte mature;100;135;Germanie;grab 20;;;136
7173;SEPTD;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;20-70 ans;adulte;100;135;Germanie;grab 2;;;62
7174;SEPTD;éclairage;lampe à huile;éclairage;1;terre cuite;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;20-70 ans;adulte;135;175;Germanie;grab 10;;104;48
7175;SEPTD;divers;anneau;divers;1;fer;dépôt primaire de mobilier;;crémation secondaire à urne;indéterminé;20-70 ans;adulte;135;175;Germanie;grab 10;;;
7176;SEPTD;ameublement;moraillon;ameublement;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;20-70 ans;adulte;70;100;Germanie;grab 111;;38;
7177;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;20-70 ans;adulte;100;135;Germanie;grab 182;;39;
7178;SEPTD;instrument;couteau;couteau;1;alliage cuivreux, fer;dépôt primaire de mobilier;;bûcher en fosse;indéterminé;40-60 ans;adulte;100;135;Germanie;grab 48;;act. 56;
7179;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;20-40 ans;adulte;100;135;Germanie;grab 60;Feugère 1985, type 27b1;;
7180;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;20-40 ans;adulte;100;135;Germanie;grab 60;Feugère 1985, type 27b1;;
7181;SEPTD;parure, vêtement;perle;perle;2;pâte de verre;dépôt primaire de mobilier;;bûcher en fosse;indéterminé;20-40 ans;adulte;100;135;Germanie;grab 118;;;
7182;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt primaire de mobilier;;bûcher en fosse;indéterminé;20-40 ans;adulte;100;135;Germanie;grab 118;Feugère 1985, type 26b3;32,7;
7183;SEPTD;parure, vêtement;fibule;petite fibule;1;alliage cuivreux;dépôt primaire de mobilier;;bûcher en fosse;indéterminé;20-40 ans;adulte;100;135;Germanie;grab 118;Feugère 1985, type 26b3;32,7;
7184;WED;parure, vêtement;fibule;fibule;1;fer;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;13-19 ans;juvenis;-20;100;Germanie;grab 98;;;
7185;WED;parure, vêtement;pendentif;pendentif;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;13-19 ans;juvenis;-20;100;Germanie;grab 98;;;
7186;WED;ameublement;charnière;ameublement;1;fer;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;13-19 ans;juvenis;-20;100;Germanie;grab 98;;;
7187;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;13-19 ans;juvenis;-20;100;Germanie;grab 359;Feugère 1985, type 14b2;act. 40;
7188;WED;travail du textile;fusaïole;travail du textile;1;pierre;dépôt secondaire de mobilier;;crémation secondaire avec ossements dispersés;indéterminé;17-18 ans;juvenis;-20;100;Germanie;grab 940;;;
7189;WED;parure, vêtement;fibule;grande fibule;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 282;Feugère 1985, type 19a2;75;
7190;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 282;;act. 63;
7191;WED;boisson;gobelet;récipient à boire;1;verre;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 291;"Rütti 1991, type AR 60.1 ; Isings 1957, type 96b1";;
7192;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 563;;act. 51;
7193;WED;parure, vêtement;fibule;grande fibule;2;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 650;;89;
7194;WED;ameublement;poignée de coffret;ameublement;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;;act. 45;
7195;WED;indéterminé;boucle de ceinture ?;indéterminé;1;fer, alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;;;
7196;WED;indéterminé;instrument de toilette ?;indéterminé;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;;;
7197;WED;parure, vêtement;fibule;grande fibule;2;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;Riha 1979, type 2.6;act. 68;
7198;WED;parure, vêtement;fibule;fibule moyenne;1;alliage cuivreux;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;Feugère 1985, type 22b2;42;
7199;WED;ameublement;crampon à anneau;ameublement;5;alliage cuivreux, fer;modalité de dépôt inconnue;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 681;;;
7200;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 714;;act. 41;
7201;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 714;;act. 25;
7202;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 714;;act.  32;
7203;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 943;;act. 45;
7204;WED;divers économique;marteau;outil;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 943;;act. 107;
7205;WED;écriture;stylet;intrument écriture sur cire;1;fer;modalité de dépôt inconnue;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 943;;84;
7206;WED;parure, vêtement;perle;perle;3;verre;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 1354;;;
7207;WED;divers;anneau;parure annulaire bague et anneau;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 1354;;;
7208;WED;toilette, hygiène;pince à épiler;instrument de toilette;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 1757;;act. 83;
7209;WED;travail du textile;aiguille;travail du textile;1;os;dépôt secondaire de mobilier;;crémation secondaire à urne;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 2252;;;
7210;WED;boisson;cruche;récipient à boire;1;verre;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 2455;;;
7211;WED;ameublement;ferrure;divers;2;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;indéterminé;;juvenis ou adulte;-20;100;Germanie;grab 2455;;;
7212;WED;boisson;cruche;récipient à boire;1;verre;dépôt secondaire de mobilier;var. a;crémation secondaire à urne;féminin;;adulte;-20;100;Germanie;grab 1551;"Rütti 1991, types AR 162 ; Isings 1957, type 52";;
7213;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin;;adulte;-20;100;Germanie;grab 178;;;
7214;WED;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin;;adulte;-20;100;Germanie;grab 474;Rütti 1991, type AR 147.1;;
7215;WED;toilette, hygiène;balsamaire;balsamaire;1;verre;dépôt secondaire de mobilier;;crémation secondaire à urne;masculin;;adulte;-20;100;Germanie;grab 474;Rütti 1991, type AR 147.1;;
7216;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;fer;dépôt secondaire de mobilier;;crémation de type indéterminé;masculin;;adulte;-20;100;Germanie;grab 1586;;act. 39;
7217;WED;parure, vêtement;fibule;fibule de taille indéterminée;1;alliage cuivreux;dépôt secondaire de mobilier;;crémation secondaire avec ossements dispersés;masculin;;adulte;-20;100;Germanie;grab 1600;;act. 31;
